40.96200167,-8.63526167
40.96200667,-8.63525667
40.96200667,-8.63525333
40.96200833,-8.63525667
40.96200833,-8.63525667
40.96201833,-8.63526333
40.96202667,-8.63526333
40.96205500,-8.63525833
40.96210333,-8.63526000
40.96216167,-8.63526333
40.96222333,-8.63526667
40.96229333,-8.63527000
40.96237667,-8.63527000
40.96244333,-8.63525667
40.96251167,-8.63523833
40.96258000,-8.63522167
40.96263500,-8.63521500
40.96266667,-8.63521500
40.96267667,-8.63521667
40.96268000,-8.63522167
40.96268667,-8.63522333
40.96268667,-8.63522333
40.96268667,-8.63522333
40.96268667,-8.63522333
40.96270833,-8.63519667
40.96271000,-8.63517167
40.96270000,-8.63514667
40.96267833,-8.63512833
40.96264167,-8.63511500
40.96259167,-8.63510667
40.96252500,-8.63510667
40.96244167,-8.63509833
40.96235167,-8.63509167
40.96225667,-8.63508500
40.96215833,-8.63508167
40.96205667,-8.63507333
40.96195333,-8.63506167
40.96184333,-8.63505000
40.96173167,-8.63504167
40.96162000,-8.63503500
40.96151000,-8.63502833
40.96140333,-8.63501500
40.96129667,-8.63500333
40.96119167,-8.63499000
40.96109333,-8.63497667
40.96101000,-8.63496333
40.96094500,-8.63495667
40.96090667,-8.63494833
40.96088333,-8.63494000
40.96085000,-8.63494000
40.96080667,-8.63494167
40.96075000,-8.63494333
40.96068000,-8.63494000
40.96059500,-8.63492833
40.96050167,-8.63491500
40.96040500,-8.63489667
40.96030500,-8.63488333
40.96020167,-8.63487500
40.96009667,-8.63487000
40.95999167,-8.63486667
40.95989667,-8.63486000
40.95981833,-8.63485167
40.95976000,-8.63484000
40.95971000,-8.63482000
40.95966833,-8.63478333
40.95965000,-8.63473333
40.95964333,-8.63469333
40.95964500,-8.63466500
40.95964833,-8.63463167
40.95965500,-8.63458667
40.95966167,-8.63452333
40.95967000,-8.63444500
40.95967667,-8.63436000
40.95967833,-8.63426333
40.95968000,-8.63415167
40.95968167,-8.63403500
40.95968167,-8.63391000
40.95968500,-8.63377500
40.95969000,-8.63363000
40.95969500,-8.63347500
40.95970333,-8.63332000
40.95971000,-8.63316500
40.95971833,-8.63300500
40.95972500,-8.63284167
40.95973000,-8.63267500
40.95973667,-8.63250333
40.95974500,-8.63232833
40.95975667,-8.63215167
40.95977000,-8.63197667
40.95978500,-8.63179833
40.95979500,-8.63161833
40.95980333,-8.63143167
40.95981000,-8.63124333
40.95981500,-8.63105333
40.95982000,-8.63086333
40.95982167,-8.63068000
40.95982667,-8.63051333
40.95982500,-8.63035667
40.95982000,-8.63020000
40.95981333,-8.63005167
40.95980667,-8.62991833
40.95979667,-8.62981333
40.95978667,-8.62973333
40.95977500,-8.62966500
40.95975167,-8.62960167
40.95973167,-8.62953500
40.95972167,-8.62945500
40.95973000,-8.62935833
40.95974000,-8.62924500
40.95974667,-8.62912000
40.95975167,-8.62899667
40.95976167,-8.62886667
40.95977167,-8.62873500
40.95978500,-8.62860000
40.95979833,-8.62846333
40.95981000,-8.62832833
40.95982000,-8.62819667
40.95983167,-8.62806667
40.95984333,-8.62794500
40.95985333,-8.62783167
40.95986333,-8.62773167
40.95987000,-8.62764667
40.95987333,-8.62757833
40.95987500,-8.62753167
40.95987667,-8.62750000
40.95987667,-8.62747833
40.95987500,-8.62745667
40.95987333,-8.62743833
40.95986167,-8.62741833
40.95983333,-8.62739833
40.95978333,-8.62737167
40.95970000,-8.62734667
40.95959500,-8.62731667
40.95947167,-8.62728500
40.95935667,-8.62725000
40.95924667,-8.62721000
40.95913667,-8.62717000
40.95903167,-8.62713000
40.95892833,-8.62709000
40.95882333,-8.62705333
40.95872000,-8.62701833
40.95861833,-8.62698500
40.95851833,-8.62694833
40.95842667,-8.62691667
40.95832833,-8.62688500
40.95823167,-8.62685833
40.95813167,-8.62683333
40.95803000,-8.62680667
40.95793000,-8.62677667
40.95783833,-8.62674667
40.95775333,-8.62672000
40.95767667,-8.62670000
40.95760500,-8.62667667
40.95754167,-8.62666333
40.95748667,-8.62665667
40.95743667,-8.62664333
40.95739500,-8.62663500
40.95734333,-8.62662000
40.95729000,-8.62660333
40.95725000,-8.62660000
40.95720667,-8.62658167
40.95716833,-8.62656667
40.95713667,-8.62655500
40.95711000,-8.62654500
40.95708833,-8.62653500
40.95706167,-8.62652833
40.95703667,-8.62652333
40.95701000,-8.62652167
40.95698500,-8.62651667
40.95696500,-8.62651500
40.95694833,-8.62651000
40.95693167,-8.62651000
40.95692000,-8.62649500
40.95691333,-8.62648500
40.95690500,-8.62648167
40.95690333,-8.62648000
40.95690000,-8.62648000
40.95690000,-8.62648000
40.95690000,-8.62648000
40.95690000,-8.62648000
40.95688833,-8.62647667
40.95686500,-8.62646833
40.95683667,-8.62646167
40.95680333,-8.62645167
40.95676667,-8.62643833
40.95671833,-8.62642500
40.95666000,-8.62640667
40.95659833,-8.62638833
40.95653333,-8.62637167
40.95646500,-8.62634167
40.95640500,-8.62632167
40.95632667,-8.62629333
40.95624333,-8.62626333
40.95614500,-8.62623333
40.95603833,-8.62619167
40.95593000,-8.62616000
40.95581333,-8.62613167
40.95569500,-8.62609500
40.95557000,-8.62605667
40.95544167,-8.62600833
40.95531167,-8.62595500
40.95517667,-8.62590333
40.95503833,-8.62585000
40.95489833,-8.62579500
40.95475167,-8.62573667
40.95460500,-8.62567667
40.95446167,-8.62561667
40.95432167,-8.62555333
40.95418667,-8.62549167
40.95405000,-8.62543167
40.95391333,-8.62537167
40.95377667,-8.62531333
40.95364167,-8.62525500
40.95350667,-8.62519167
40.95337500,-8.62513167
40.95324500,-8.62508000
40.95311500,-8.62503500
40.95298833,-8.62499167
40.95285833,-8.62495167
40.95272667,-8.62491333
40.95259333,-8.62487167
40.95246167,-8.62482833
40.95234667,-8.62479000
40.95224000,-8.62475667
40.95213667,-8.62472333
40.95203167,-8.62468833
40.95192500,-8.62464833
40.95181500,-8.62461333
40.95169833,-8.62457500
40.95157667,-8.62453500
40.95145000,-8.62449333
40.95131833,-8.62445000
40.95118333,-8.62440833
40.95105000,-8.62437167
40.95091667,-8.62432833
40.95078167,-8.62428500
40.95064667,-8.62424333
40.95051333,-8.62420000
40.95037333,-8.62415333
40.95023500,-8.62411000
40.95009667,-8.62406500
40.94995833,-8.62402000
40.94981667,-8.62397167
40.94967500,-8.62393000
40.94953333,-8.62388833
40.94939167,-8.62384667
40.94925333,-8.62381500
40.94911833,-8.62377333
40.94898500,-8.62373333
40.94885833,-8.62369167
40.94873333,-8.62365167
40.94860833,-8.62361000
40.94848167,-8.62357167
40.94835667,-8.62353667
40.94823500,-8.62349833
40.94811333,-8.62345833
40.94799167,-8.62342000
40.94787167,-8.62337833
40.94774833,-8.62334000
40.94762500,-8.62329833
40.94750500,-8.62325833
40.94738500,-8.62322000
40.94726500,-8.62318333
40.94714500,-8.62314500
40.94702500,-8.62311000
40.94691000,-8.62307333
40.94679333,-8.62303667
40.94668000,-8.62299667
40.94656333,-8.62296000
40.94645167,-8.62292333
40.94633167,-8.62288500
40.94621000,-8.62284667
40.94608500,-8.62280833
40.94596000,-8.62277333
40.94583333,-8.62273167
40.94570833,-8.62269333
40.94558000,-8.62265000
40.94545500,-8.62260833
40.94532833,-8.62256833
40.94520500,-8.62252500
40.94508000,-8.62246833
40.94495833,-8.62240500
40.94484500,-8.62234167
40.94473833,-8.62227500
40.94463167,-8.62221167
40.94452500,-8.62215333
40.94442167,-8.62208667
40.94432000,-8.62202500
40.94422167,-8.62195667
40.94412500,-8.62189500
40.94402500,-8.62183833
40.94392667,-8.62178000
40.94382667,-8.62172333
40.94372500,-8.62165833
40.94362833,-8.62157833
40.94353167,-8.62149167
40.94343667,-8.62139667
40.94334333,-8.62129667
40.94325000,-8.62119000
40.94315833,-8.62108167
40.94306333,-8.62097167
40.94297000,-8.62086167
40.94287667,-8.62075167
40.94278833,-8.62064500
40.94271667,-8.62055333
40.94265667,-8.62047500
40.94260167,-8.62040667
40.94254833,-8.62033000
40.94248667,-8.62024833
40.94241333,-8.62016000
40.94232667,-8.62006333
40.94223833,-8.61995833
40.94214667,-8.61985000
40.94205333,-8.61972833
40.94194833,-8.61960667
40.94184000,-8.61947833
40.94171833,-8.61936667
40.94159667,-8.61924667
40.94147833,-8.61912500
40.94135833,-8.61900167
40.94123500,-8.61887667
40.94110667,-8.61875333
